"","year","month","day","periodnum","snowave","starttime","endtime","cloudcover","avewind","precip","temp","plantcomm","pcnum","deer","moose","elk","wolf","coyote","fox","caribou","lynx","fisher","marten","bison","mink","otter","grouse","hare","weasel","ermine","mouse","raven","squirrel","wolverine","muskrat","mole","shrew","vole","other","richness"
"19020",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19021",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19022",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19023",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19024",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19025",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19026",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19027",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19028",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19029",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19031",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19032",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19033",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19034",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19035",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19036",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19037",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19038",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19039",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19040",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19041",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19042",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19043",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19044",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19045",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19046",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19047",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19048",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19049",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19050",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19051",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19052",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19053",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"wg",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19054",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"wg",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19055",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19056",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19057",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19058",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19059",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19060",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19061",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19062",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19063",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19064",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19065",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19066",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19067",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"19068",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19069",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19070",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19071",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19072",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19073",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19074",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19075",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19076",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19077",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19078",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19079",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19080",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19081",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19082",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19083",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19084",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19085",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19086",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19087",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19088",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19089",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19090",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19091",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19092",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19093",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19094",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19095",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19096",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19097",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19098",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19099",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19100",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19101",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19102",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19103",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19104",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19105",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19106",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"19107",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19108",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19109",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19110",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19111",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19112",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19113",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"19114",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19115",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"19116",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"19117",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19118",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19119",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19120",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19121",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19122",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19123",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19124",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19125",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19126",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19127",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"19128",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"mw",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19129",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19130",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19131",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19132",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19133",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19134",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19135",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19136",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19137",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19138",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19139",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19140",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19141",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19142",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19143",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19144",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cp",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19145",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19146",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19147",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19148",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19149",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19150",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19151",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"rip",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19152",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"wg",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19153",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"dg",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19154",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"dg",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19155",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19156",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19157",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19158",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19159",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"cs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19160",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19161",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19162",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19163",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19164",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19165",2011,3,14,"3",59.67,"1015","1445",100,1,NA,-7,"da",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
